,State,District,Latitude,Longitude,StationId
1297,TAMILNADU,MADURAI,10.147399902343802,78.125,101781
1298,UTTAR PRADESH,FARRUKHABAD,27.3199996948242,79.375,273794
1299,ANDHRA PRADESH,VISAKHAPATNAM,17.6408996582031,82.1875,176822
1300,MADHAYA PRADESH,DHAR,22.0121002197266,75.0,220750
1301,ORISSA,MAYURBHANJ,21.3876991271973,86.25,214863
1302,ORISSA,NAYAGARH,20.1387996673584,84.375,201844
1303,RAJASTHAN,BARAN,25.1343994140625,76.25,251763
1304,UTTAR PRADESH,LALITPUR,24.510000228881804,78.125,245781
1305,UTTAR PRADESH,SHAHJAHANPUR,27.944499969482397,80.0,279800
1306,JHARKHAND,SINGBHUM EAST,22.324399948120103,86.25,223863
1307,CHATISGARH,DANTEWARA,18.577600479126,80.3125,186803
1308,ANDHRA PRADESH,WEST GODAVARI,16.3920001983643,81.25,164813
1309,GUJARAT,KUTCH,22.9487991333008,70.0,229700
1310,HIMACHAL PRADESH,KULU,31.6912002563477,77.1875,317772
1311,KARNATAKA,DAVANAGERE,14.206399917602502,76.25,142763
1312,MADHAYA PRADESH,DATIA,25.4466991424561,78.125,254781
1313,MADHAYA PRADESH,HARDA,22.324399948120103,77.1875,223772
1314,MADHAYA PRADESH,JHABUA,22.324399948120103,74.0625,223741
1315,MADHAYA PRADESH,SHAJAPUR,23.260999679565398,76.5625,233766
1316,MAHARASHTRA,AHMEDNAGAR,19.202100753784197,75.0,192750
1317,MAHARASHTRA,SANGLI,16.704200744628903,74.0625,167741
1318,MAHARASHTRA,WARDHA,20.1387996673584,78.4375,201784
1319,UTTAR PRADESH,MUZAFFARNAGAR,29.1933994293213,77.5,292775
1320,UTTAR PRADESH,SITAPUR,7.02514982223511,79.375,70794
1321,GUJARAT,NARMADA,7.02514982223511,79.375,70794
1322,KARNATAKA,BAGALKOTE,16.0797996520996,75.9375,161759
1323,MADHAYA PRADESH,DEWAS,22.636600494384798,75.9375,226759
1324,ORISSA,SAMBALPUR,21.3876991271973,84.0625,214841
1325,RAJASTHAN,CHITTORGARH,24.1977005004883,74.375,242744
1326,RAJASTHAN,KOTAH,25.1343994140625,75.625,251756
1327,RAJASTHAN,KARAULI,26.38330078125,76.5625,264766
1328,CHATISGARH,RAIPUR,21.0753993988037,81.25,211813
1329,CHATISGARH,SURGUJA,23.573299407959,83.4375,236834
1330,GOA,SOUTH GOA,15.1430997848511,73.4375,151734
1331,ANDHRA PRADESH,CHITTOR,12.957500457763699,79.375,130794
1332,TELANGANA,KARIMNAGAR,18.265399932861303,79.0625,183791
1333,JAMMU AND KASHMIR,JAMMU,32.315700531005895,74.375,323744
1334,ORISSA,CUTTACK,20.1387996673584,85.625,201856
1335,UTTAR PRADESH,ETAH,27.3199996948242,79.0625,273791
1336,ANDHRA PRADESH,NELLORE,15.4553003311157,79.0625,155791
1337,ANDHRA PRADESH,PRAKASAM,15.4553003311157,80.0,155800
1338,TELANGANA,RANGAREDDY,17.0165004730225,78.4375,170784
1339,KARNATAKA,KANARA NORTH,13.5819997787476,74.375,136744
1340,UTTAR PRADESH,VARANASI,25.1343994140625,82.5,251825
1341,ANDHRA PRADESH,ANANTAPUR,14.206399917602502,77.5,142775
1342,ANDHRA PRADESH,KRISHNA,16.0797996520996,80.625,161806
1343,ARUNACHAL PRADESH,DIBANG VALLEY,27.944499969482397,95.625,279956
1344,GUJARAT,SURENDRANAGAR,22.636600494384798,71.5625,226716
1345,MAHARASHTRA,WARDHA,20.451000213623,78.125,205781
1346,UTTAR PRADESH,SITAPUR,27.3199996948242,80.9375,273809
1347,JHARKHAND,PAKUR,24.1977005004883,87.5,242875
1348,GUJARAT,JAMNAGAR,22.0121002197266,69.6875,220697
1349,GUJARAT,SABARKANTHA,24.1977005004883,73.125,242731
1350,GUJARAT,NARMADA,21.3876991271973,73.4375,214734
1351,KERALA,KOLLAM,8.58629035949707,76.25,86763
1352,MADHAYA PRADESH,JHABUA,22.324399948120103,74.375,223744
1353,NAGALAND,MON,26.38330078125,95.0,264950
1354,ORISSA,ANGUL,21.3876991271973,85.0,214850
1355,ORISSA,KALAHANDI,19.5142993927002,82.5,195825
1356,WEST BENGAL,BANKURA,22.9487991333008,87.1875,229872
1357,ASSAM,BARPETA,7.02514982223511,79.375,70794
1358,BIHAR,VAISHALI,7.02514982223511,79.375,70794
1359,KARNATAKA,BAGALKOTE,16.0797996520996,75.0,161750
1360,KARNATAKA,MANDYA,12.333000183105499,76.25,123763
1361,MADHAYA PRADESH,PANNA,24.510000228881804,80.3125,245803
1362,MAHARASHTRA,BHIR,18.577600479126,75.3125,186753
1363,MAHARASHTRA,NASIK,20.1387996673584,74.375,201744
1364,RAJASTHAN,UDAIPUR,24.1977005004883,73.4375,242734
1365,TAMILNADU,PERAMBALUR,11.084099769592301,79.0625,111791
1366,BIHAR,CHAMPARAN.WEST,27.3199996948242,84.375,273844
1367,HIMACHAL PRADESH,BILASPUR,7.02514982223511,79.375,70794
1368,JAMMU AND KASHMIR,BARAMULLA,33.876800537109396,74.375,339744
1369,KARNATAKA,SHIMOGA,13.269700050353999,75.0,133750
1370,KERALA,KANNUR,12.0207996368408,75.3125,120753
1371,KERALA,THIRUVANANTHAP,8.274060249328612,77.1875,83772
1372,RAJASTHAN,JAISALMER,27.3199996948242,70.3125,273703
1373,WEST BENGAL,DINAJPUR SOUTH,7.02514982223511,79.375,70794
1374,ANDHRA PRADESH,VIZIANAGARAM,18.889799118042,83.125,189831
1375,BIHAR,ROHTAS,24.510000228881804,83.4375,245834
1376,KARNATAKA,BELGAUM,16.3920001983643,75.0,164750
1377,KARNATAKA,RAICHUR,16.0797996520996,76.5625,161766
1378,RAJASTHAN,SAWAI MADHOPUR,25.4466991424561,76.25,254763
1379,UTTAR PRADESH,MATHURA,27.3199996948242,78.125,273781
1380,JHARKHAND,HAZARIBAGH,23.260999679565398,85.3125,233853
1381,ANDHRA PRADESH,VISAKHAPATNAM,17.6408996582031,82.5,176825
1382,ARUNACHAL PRADESH,UPPER SUBANSIRI,28.256700515747102,95.0,283950
1383,BIHAR,BEGUSARAI,7.02514982223511,79.375,70794
1384,HIMACHAL PRADESH,CHAMBA,32.627899169921896,75.9375,326759
1385,HIMACHAL PRADESH,KANGRA,31.378999710082997,76.25,314763
1386,KARNATAKA,KOPPAL,15.4553003311157,76.5625,155766
1387,KERALA,IDUKKI,9.52297973632813,76.25,95763
1388,MADHAYA PRADESH,INDORE,22.324399948120103,75.625,223756
1389,ORISSA,DEOGARH,21.3876991271973,85.0,214850
1390,PUNJAB,GURDASPUR,31.378999710082997,75.0,314750
1391,TAMILNADU,VILLUPURAM,11.396400451660199,78.4375,114784
1392,WEST BENGAL,BIRBHUM,23.8854999542236,87.1875,239872
1393,WEST BENGAL,NADIA,7.02514982223511,79.375,70794
1394,JHARKHAND,PALAMAU,23.8854999542236,84.375,239844
1395,ORISSA,KORAPUT,18.265399932861303,82.5,183825
1396,PUNJAB,FARIDKOT,30.4423007965088,75.0,304750
1397,RAJASTHAN,JAIPUR,26.38330078125,76.5625,264766
1398,ANDHRA PRADESH,EAST GODAVARI,17.3286991119385,81.5625,173816
1399,TELANGANA,WARANGAL,18.265399932861303,80.3125,183803
1400,ARUNACHAL PRADESH,UPPER SIANG,28.5688991546631,94.375,286944
1401,BIHAR,JAMUI,25.1343994140625,85.625,251856
1402,HARYANA,YAMUNANAGAR,7.02514982223511,79.375,70794
1403,HARYANA,REWARI,27.944499969482397,76.25,279763
1404,KARNATAKA,CHAMARAJANAGA,12.645299911499,76.5625,126766
1405,MADHAYA PRADESH,CHINDWARA,21.3876991271973,78.4375,214784
1406,MADHAYA PRADESH,DATIA,25.4466991424561,78.4375,254784
1407,MADHAYA PRADESH,VIDISHA,23.8854999542236,77.1875,239772
1408,MAHARASHTRA,PARBHANI,19.5142993927002,76.5625,195766
1409,MAHARASHTRA,YEOTMAL,20.1387996673584,78.125,201781
1410,MAHARASHTRA,WASHIM,20.1387996673584,77.5,201775
1411,RAJASTHAN,JAIPUR,26.38330078125,75.3125,264753
1412,TAMILNADU,TANJAVUR,10.459699630737301,78.4375,105784
1413,TAMILNADU,TIRUCHIRAPALLI,10.459699630737301,78.4375,105784
1414,UTTAR PRADESH,VARANASI,25.1343994140625,83.125,251831
1415,CHATISGARH,DHAMTARI,20.451000213623,81.25,205813
1416,ANDHRA PRADESH,KRISHNA,16.0797996520996,80.9375,161809
1417,TELANGANA,MAHBUBNAGAR,16.3920001983643,77.1875,164772
1418,BIHAR,BHOJPUR,7.02514982223511,79.375,70794
1419,BIHAR,PATNA,25.1343994140625,84.375,251844
1420,GUJARAT,RAJKOT,21.6998996734619,70.625,217706
1421,KARNATAKA,BELLARY,16.0797996520996,76.25,161763
1422,KARNATAKA,CHITRADURGA,14.206399917602502,76.25,142763
1423,NAGALAND,TUENSANG,26.071100234985398,94.375,261944
1424,RAJASTHAN,BUNDI,25.1343994140625,75.625,251756
1425,TAMILNADU,MADURAI,9.52297973632813,78.125,95781
1426,TAMILNADU,NAGAPATTINAM,10.147399902343802,79.375,101794
1427,JHARKHAND,DHANBAD,23.573299407959,86.25,236863
1428,GUJARAT,KAIRA/KHEDA,22.324399948120103,73.125,223731
1429,KERALA,ALAPPUZHA,9.52297973632813,76.25,95763
1430,KERALA,KASARGOD,12.0207996368408,75.0,120750
1431,MAHARASHTRA,AMRAOTI,7.02514982223511,79.375,70794
1432,ORISSA,BALASORE,21.3876991271973,86.5625,214866
1433,PUNJAB,AMRITSAR,31.0667991638184,75.0,311750
1434,RAJASTHAN,KARAULI,26.38330078125,76.875,264769
1435,TAMILNADU,DINDIGUL,10.147399902343802,78.125,101781
1436,KARNATAKA,KANARA SOUTH,12.333000183105499,75.0,123750
1437,MAHARASHTRA,PARBHANI,19.202100753784197,76.5625,192766
1438,ORISSA,MAYURBHANJ,22.324399948120103,86.25,223863
1439,UTTAR PRADESH,MAINPURI,27.007799148559602,79.0625,270791
1440,ASSAM,GOLAGHAT,26.071100234985398,93.4375,261934
1441,HARYANA,MAHENDRAGARH,28.256700515747102,75.9375,283759
1442,KERALA,ERNAKULAM,9.52297973632813,76.25,95763
1443,MADHAYA PRADESH,SEHORE,22.9487991333008,76.875,229769
1444,ORISSA,RAYAGADA,19.5142993927002,83.125,195831
1445,UTTAR PRADESH,UNNAO,26.38330078125,80.3125,264803
1446,JHARKHAND,PALAMAU,23.8854999542236,84.0625,239841
1447,UTTARAKHAND,PITHORGARH,29.5055999755859,80.3125,295803
1448,ANDHRA PRADESH,NELLORE,14.5186004638672,79.6875,145797
1449,KARNATAKA,CHICKMAGALUR,13.269700050353999,76.25,133763
1450,MAHARASHTRA,NAGPUR,21.3876991271973,79.375,214794
1451,RAJASTHAN,DAUSA,27.007799148559602,76.25,270763
1452,ANDHRA PRADESH,ANANTAPUR,14.5186004638672,76.5625,145766
1453,TELANGANA,KHAMMAM,16.704200744628903,80.3125,167803
1454,ARUNACHAL PRADESH,LOHIT,27.3199996948242,95.625,273956
1455,BIHAR,KATIHAR,7.02514982223511,79.375,70794
1456,HARYANA,JIND,7.02514982223511,79.375,70794
1457,KARNATAKA,GULBARGA,16.3920001983643,77.1875,164772
1458,MADHAYA PRADESH,MANDSAUR,24.1977005004883,75.3125,242753
1459,MAHARASHTRA,BHIR,18.577600479126,75.0,186750
1460,RAJASTHAN,JAISALMER,26.6956005096436,70.625,267706
1461,TAMILNADU,KARUR,10.459699630737301,77.5,105775
1462,TELANGANA,ADILABAD,19.202100753784197,78.4375,192784
1463,BIHAR,CHAMPARAN.WEST,26.6956005096436,85.3125,267853
1464,BIHAR,JAMUI,24.510000228881804,86.5625,245866
1465,HARYANA,SIRSA,29.1933994293213,74.375,292744
1466,KARNATAKA,BIDAR,17.953199386596697,77.1875,180772
1467,MADHAYA PRADESH,CHINDWARA,22.0121002197266,78.4375,220784
1468,MAHARASHTRA,BHIR,19.202100753784197,75.3125,192753
1469,ORISSA,DEOGARH,7.02514982223511,79.375,70794
1470,RAJASTHAN,BHILWARA,25.4466991424561,74.0625,254741
1471,GUJARAT,JUNAGADH,21.3876991271973,70.3125,214703
1472,HIMACHAL PRADESH,UNA,31.378999710082997,75.9375,314759
1473,KERALA,KOTTAYAM,9.52297973632813,76.25,95763
1474,MADHAYA PRADESH,MORENA,26.38330078125,78.125,264781
1475,MAHARASHTRA,SHOLAPUR,17.6408996582031,74.6875,176747
1476,MAHARASHTRA,GADCHIROLI,19.202100753784197,80.0,192800
1477,RAJASTHAN,KARAULI,26.6956005096436,76.5625,267766
1478,TAMILNADU,VILLUPURAM,11.396400451660199,79.0625,114791
1479,DAMAN AND DIU,DAMAN,20.1387996673584,72.5,201725
1480,UTTAR PRADESH,AGRA,26.38330078125,78.4375,264784
1481,ANDHRA PRADESH,GUNTUR,16.0797996520996,80.625,161806
1482,KARNATAKA,BELLARY,15.1430997848511,76.25,151763
1483,MADHAYA PRADESH,BETUL,21.3876991271973,77.5,214775
1484,NAGALAND,PHEK,25.4466991424561,94.375,254944
1485,ORISSA,PURI,20.1387996673584,85.625,201856
1486,PUNJAB,AMRITSAR,31.6912002563477,74.375,317744
1487,RAJASTHAN,BHARATPUR,27.007799148559602,77.5,270775
1488,RAJASTHAN,GANGANAGAR,29.5055999755859,73.4375,295734
1489,TAMILNADU,CUDDALORE,11.084099769592301,79.375,111794
1490,UTTAR PRADESH,MUZAFFARNAGAR,29.1933994293213,77.1875,292772
1491,ANDHRA PRADESH,KRISHNA,16.704200744628903,80.0,167800
1492,TELANGANA,WARANGAL,17.953199386596697,79.375,180794
1493,BIHAR,CHAMPARAN.EAST,26.071100234985398,84.375,261844
1494,GUJARAT,KAIRA/KHEDA,22.324399948120103,72.5,223725
1495,KARNATAKA,BAGALKOTE,16.3920001983643,75.0,164750
1496,KARNATAKA,RAICHUR,16.0797996520996,76.875,161769
1497,KARNATAKA,UDUPI,13.5819997787476,74.375,136744
1498,KERALA,KOTTAYAM,9.21074962615967,76.25,92763
1499,MADHAYA PRADESH,CHINDWARA,22.324399948120103,79.0625,223791
1500,MADHAYA PRADESH,JHABUA,22.0121002197266,73.125,220731
1501,MAHARASHTRA,BHIR,18.889799118042,75.3125,189753
1502,MAHARASHTRA,SHOLAPUR,17.6408996582031,75.3125,176753
1503,ORISSA,KEONJHAR,21.3876991271973,85.625,214856
1504,ORISSA,PURI,19.5142993927002,85.625,195856
1505,TAMILNADU,NAMAKKAL,11.084099769592301,77.5,111775
1506,GUJARAT,PANCH-MAHALS,22.324399948120103,73.4375,223734
1507,MADHAYA PRADESH,CHHATARPUR,24.1977005004883,79.0625,242791
1508,MAHARASHTRA,KOLABA/RAIGARH,18.265399932861303,73.125,183731
1509,ORISSA,KORAPUT,18.577600479126,82.1875,186822
1510,UTTAR PRADESH,MAINPURI,27.007799148559602,78.4375,270784
1511,UTTARAKHAND,PITHORGARH,30.1301002502441,80.0,301800
1512,CHATISGARH,KOWARDHA,22.0121002197266,81.25,220813
1513,ANDHRA PRADESH,ANANTAPUR,14.206399917602502,77.1875,142772
1514,ANDHRA PRADESH,CUDDAPAH,14.5186004638672,79.0625,145791
1515,ANDHRA PRADESH,WEST GODAVARI,17.0165004730225,80.625,170806
1516,ASSAM,NOWGONG,26.071100234985398,92.1875,261922
1517,KARNATAKA,DAVANAGERE,14.206399917602502,75.3125,142753
1518,PUNJAB,FEROZEPORE,30.1301002502441,74.0625,301741
1519,UTTAR PRADESH,GAZIABAD,28.256700515747102,77.1875,283772
1520,ANDHRA PRADESH,NELLORE,14.5186004638672,79.0625,145791
1521,HIMACHAL PRADESH,CHAMBA,32.315700531005895,75.9375,323759
1522,JAMMU AND KASHMIR,KARGIL,34.189098358154304,75.9375,342759
1523,KARNATAKA,KOLAR,12.957500457763699,78.125,130781
1524,PUNJAB,FEROZEPORE,7.02514982223511,79.375,70794
1525,TAMILNADU,TIRUVANNAMALAI,12.333000183105499,79.0625,123791
1526,TAMILNADU,TIRUVANNAMALAI,12.0207996368408,79.0625,120791
1527,UTTAR PRADESH,BAHRAICH,27.632299423217802,81.25,276813
1528,UTTAR PRADESH,BAREILLY,28.256700515747102,79.375,283794
1529,WEST BENGAL,HOOGLY,22.636600494384798,87.5,226875
1530,JHARKHAND,KODARMA,24.1977005004883,85.3125,242853
1531,HARYANA,FARIDABAD,27.632299423217802,77.1875,276772
1532,MADHAYA PRADESH,CHHATARPUR,25.1343994140625,79.375,251794
1533,MADHAYA PRADESH,DAMOH,23.573299407959,79.375,236794
1534,MAHARASHTRA,POONA,18.577600479126,73.125,186731
1535,MAHARASHTRA,GONDIA,21.3876991271973,79.6875,214797
1536,ORISSA,BARGARH,21.3876991271973,83.125,214831
1537,PUNJAB,LUDHIANA,7.02514982223511,79.375,70794
1538,RAJASTHAN,AJMER,25.4466991424561,74.0625,254741
1539,RAJASTHAN,ALWAR,27.3199996948242,76.25,273763
1540,WEST BENGAL,DINAJPUR NORTH,7.02514982223511,79.375,70794
1541,JHARKHAND,PALAMAU,24.1977005004883,84.0625,242841
1542,CHATISGARH,KORBA,22.324399948120103,82.5,223825
1543,TELANGANA,NALGONDA,17.0165004730225,79.375,170794
1544,KERALA,KANNUR,11.396400451660199,75.3125,114753
1545,RAJASTHAN,NAGOUR,27.007799148559602,75.0,270750
1546,TAMILNADU,NAMAKKAL,11.396400451660199,77.5,114775
1547,WEST BENGAL,JALPAIGURI,26.38330078125,88.4375,264884
1548,TELANGANA,NIZAMABAD,18.577600479126,78.4375,186784
1549,ASSAM,KARBI ANGLONG,25.4466991424561,92.5,254925
1550,BIHAR,SUPAUL,26.071100234985398,86.5625,261866
1551,TAMILNADU,KRISHNAGIRI,12.0207996368408,78.4375,120784
1552,WEST BENGAL,BURDWAN,23.260999679565398,86.5625,233866
1553,CHATISGARH,RAIPUR,19.5142993927002,82.5,195825
1554,ASSAM,BARPETA,26.38330078125,90.625,264906
1555,BIHAR,SAHARSA,26.071100234985398,86.25,261863
1556,BIHAR,SIWAN,25.1343994140625,84.0625,251841
1557,GUJARAT,PATAN,23.573299407959,71.25,236713
1558,HARYANA,ROHTAK,28.5688991546631,76.25,286763
1559,RAJASTHAN,JAIPUR,26.38330078125,75.9375,264759
1560,RAJASTHAN,KOTAH,24.510000228881804,75.3125,245753
1561,TAMILNADU,SALEM,11.396400451660199,78.4375,114784
1562,TAMILNADU,TIRUVANNAMALAI,12.333000183105499,78.4375,123784
1563,UTTAR PRADESH,JHANSI,25.1343994140625,79.0625,251791
1564,UTTAR PRADESH,KANPUR CITY,26.38330078125,80.0,264800
1565,WEST BENGAL,PURULIA,22.9487991333008,86.5625,229866
1566,TELANGANA,KARIMNAGAR,18.577600479126,79.6875,186797
1567,ANDHRA PRADESH,KURNOOL,15.4553003311157,78.4375,155784
1568,HARYANA,ROHTAK,29.1933994293213,76.5625,292766
1569,KARNATAKA,MYSORE,12.333000183105499,75.9375,123759
1570,MADHAYA PRADESH,DAMOH,24.1977005004883,79.375,242794
1571,MADHAYA PRADESH,DHAR,22.9487991333008,75.0,229750
1572,MADHAYA PRADESH,GUNA,24.1977005004883,77.5,242775
1573,MAHARASHTRA,KOLABA/RAIGARH,18.577600479126,72.5,186725
1574,PUNJAB,GURDASPUR,32.0035018920898,75.3125,320753
1575,TAMILNADU,KANCHEEPURAM,12.333000183105499,79.375,123794
1576,ARUNACHAL PRADESH,WEST SIANG,28.256700515747102,94.0625,283941
1577,HARYANA,SONEPAT,7.02514982223511,79.375,70794
1578,KARNATAKA,GULBARGA,16.3920001983643,76.5625,164766
1579,MADHAYA PRADESH,KHARGONE,21.3876991271973,75.3125,214753
1580,MAHARASHTRA,NASIK,20.451000213623,74.0625,205741
1581,MAHARASHTRA,SATARA,17.6408996582031,73.4375,176734
1582,MAHARASHTRA,WARDHA,7.02514982223511,79.375,70794
1583,RAJASTHAN,BHARATPUR,27.3199996948242,77.1875,273772
1584,TAMILNADU,NILGIRIS,11.084099769592301,76.5625,111766
1585,JHARKHAND,SAHEBGANJ,25.1343994140625,87.5,251875
1586,CHATISGARH,RAJNANDGAON,20.451000213623,80.3125,205803
1587,ANDHRA PRADESH,CHITTOR,12.333000183105499,78.125,123781
1588,ANDHRA PRADESH,CUDDAPAH,15.4553003311157,78.4375,155784
1589,ANDHRA PRADESH,KURNOOL,15.1430997848511,77.1875,151772
1590,ASSAM,DIBRUGARH,27.3199996948242,95.0,273950
1591,BIHAR,MADHEPURA,25.4466991424561,86.5625,254866
1592,BIHAR,SARAN,26.071100234985398,84.375,261844
1593,KARNATAKA,BELGAUM,16.0797996520996,75.0,161750
1594,KARNATAKA,CHITRADURGA,13.5819997787476,76.25,136763
1595,MADHAYA PRADESH,MORENA,26.071100234985398,77.1875,261772
1596,MADHAYA PRADESH,RAJGARH,23.573299407959,76.5625,236766
1597,MAHARASHTRA,AHMEDNAGAR,18.265399932861303,74.375,183744
1598,MAHARASHTRA,GADCHIROLI,20.1387996673584,79.6875,201797
1599,ORISSA,KHURDA,20.1387996673584,85.625,201856
1600,PUNJAB,SANGRUR,30.4423007965088,75.625,304756
1601,RAJASTHAN,NAGOUR,26.38330078125,74.0625,264741
1602,RAJASTHAN,TONK,25.4466991424561,75.3125,254753
1603,ANDAMAN AND NICOBAR ISLANDS,BAY ISLANDS,7.02514982223511,82.5,70825
1604,UTTARAKHAND,ALMORA,29.5055999755859,79.375,295794
1605,ANDHRA PRADESH,VISAKHAPATNAM,17.3286991119385,83.125,173831
1606,ASSAM,GOLAGHAT,26.38330078125,93.4375,264934
1607,KARNATAKA,TUMKUR,12.957500457763699,76.875,130769
1608,MADHAYA PRADESH,VIDISHA,23.260999679565398,77.5,233775
1609,MADHAYA PRADESH,VIDISHA,24.1977005004883,78.125,242781
1610,PUNJAB,PATIALA,30.1301002502441,75.9375,301759
1611,TAMILNADU,COIMBATORE,11.084099769592301,76.875,111769
1612,TAMILNADU,NILGIRIS,11.396400451660199,76.5625,114766
1613,WEST BENGAL,DINAJPUR SOUTH,25.1343994140625,88.4375,251884
1614,ASSAM,NALBARI,26.38330078125,91.25,264913
1615,KARNATAKA,MANDYA,12.333000183105499,77.1875,123772
1616,MAHARASHTRA,KOLHAPUR,16.3920001983643,74.0625,164741
1617,MAHARASHTRA,YEOTMAL,19.5142993927002,77.5,195775
1618,MAHARASHTRA,GADCHIROLI,20.1387996673584,80.3125,201803
1619,MEGHALAYA,EAST KHASI HILLS,25.1343994140625,91.5625,251916
1620,TAMILNADU,DHARMAPURI,7.02514982223511,79.375,70794
1621,UTTAR PRADESH,LUCKNOW,26.6956005096436,80.3125,267803
1622,UTTAR PRADESH,SONBHADRA,24.510000228881804,83.125,245831
1623,ANDHRA PRADESH,GUNTUR,16.0797996520996,80.3125,161803
1624,BIHAR,SUPAUL,7.02514982223511,79.375,70794
1625,GUJARAT,PANCH-MAHALS,23.260999679565398,73.4375,233734
1626,GUJARAT,DOHAD,22.636600494384798,74.0625,226741
1627,JAMMU AND KASHMIR,DODA,33.2523994445801,75.0,333750
1628,KARNATAKA,KANARA NORTH,14.206399917602502,74.375,142744
1629,KARNATAKA,KANARA NORTH,15.1430997848511,74.375,151744
1630,MADHAYA PRADESH,SHAHDOL,23.260999679565398,81.25,233813
1631,MAHARASHTRA,BULDHANA,20.451000213623,76.5625,205766
1632,MAHARASHTRA,NASIK,20.1387996673584,73.4375,201734
1633,RAJASTHAN,DAUSA,26.6956005096436,76.25,267763
1634,WEST BENGAL,DARJEELING,26.38330078125,88.125,264881
1635,CHATISGARH,BILASPUR,22.0121002197266,81.5625,220816
1636,BIHAR,MADHUBANI,26.38330078125,85.625,264856
1637,KARNATAKA,BANGALORE RURAL,12.957500457763699,77.1875,130772
1638,KARNATAKA,RAICHUR,15.4553003311157,77.1875,155772
1639,PUNJAB,JULLUNDAR,31.0667991638184,75.625,311756
1640,RAJASTHAN,PALI,26.071100234985398,73.4375,261734
1641,UTTAR PRADESH,MATHURA,27.3199996948242,77.5,273775
1642,JHARKHAND,GODDA,25.1343994140625,87.1875,251872
1643,ANDHRA PRADESH,NELLORE,14.206399917602502,79.375,142794
1644,KARNATAKA,KOPPAL,15.1430997848511,76.25,151763
1645,MAHARASHTRA,JALGAON,21.0753993988037,75.9375,211759
1646,MAHARASHTRA,KOLHAPUR,16.0797996520996,74.0625,161741
1647,ORISSA,SONEPUR,21.0753993988037,83.4375,211834
1648,TAMILNADU,ERODE,10.459699630737301,77.5,105775
1649,TAMILNADU,TIRUCHIRAPALLI,11.084099769592301,78.125,111781
1650,ANDAMAN AND NICOBAR ISLANDS,BAY ISLANDS,12.645299911499,80.625,126806
1651,TELANGANA,WARANGAL,18.265399932861303,79.6875,183797
1652,KARNATAKA,BIJAPUR,16.3920001983643,75.3125,164753
1653,KARNATAKA,GADAG,15.4553003311157,75.3125,155753
1654,MAHARASHTRA,AURANGABAD,19.202100753784197,75.3125,192753
1655,MAHARASHTRA,OSMANABAD,18.265399932861303,75.9375,183759
1656,NAGALAND,KOHIMA,25.4466991424561,94.0625,254941
1657,PUNJAB,JULLUNDAR,31.0667991638184,75.3125,311753
1658,TAMILNADU,PUDUKOTTAI,10.459699630737301,78.4375,105784
1659,TAMILNADU,TIRUVANNAMALAI,12.333000183105499,79.375,123794
1660,WEST BENGAL,MIDNAPORE,22.324399948120103,87.1875,223872
1661,KARNATAKA,HASSAN,12.957500457763699,76.25,130763
1662,KARNATAKA,TUMKUR,13.269700050353999,77.1875,133772
1663,KERALA,MALAPPURAM,10.459699630737301,76.25,105763
1664,MAHARASHTRA,NAGPUR,7.02514982223511,79.375,70794
1665,MAHARASHTRA,NANDED,18.577600479126,77.1875,186772
1666,PUNJAB,FARIDKOT,30.1301002502441,74.375,301744
1667,TAMILNADU,KANCHEEPURAM,12.957500457763699,80.0,130800
1668,TAMILNADU,TIRUNELVELI,9.21074962615967,77.1875,92772
1669,ANDHRA PRADESH,NELLORE,14.5186004638672,79.375,145794
1670,BIHAR,MUZAFFARPUR,26.071100234985398,85.3125,261853
1671,MADHAYA PRADESH,GWALIOR,25.4466991424561,78.125,254781
1672,MADHAYA PRADESH,SAGAR,23.573299407959,78.4375,236784
1673,ORISSA,BARGARH,21.0753993988037,83.4375,211834
1674,ORISSA,SUNDARGARH,22.0121002197266,84.0625,220841
1675,TAMILNADU,THIRUVALLUR,12.957500457763699,80.0,130800
1676,CHATISGARH,BASTAR,19.5142993927002,81.25,195813
1677,ARUNACHAL PRADESH,WEST KAMENG,27.007799148559602,92.1875,270922
1678,BIHAR,MADHEPURA,25.4466991424561,86.875,254869
1679,GUJARAT,KUTCH,23.260999679565398,70.3125,233703
1680,GUJARAT,GANDHINAGAR,7.02514982223511,79.375,70794
1681,JAMMU AND KASHMIR,KATHUA,32.315700531005895,75.3125,323753
1682,KARNATAKA,MYSORE,11.7086000442505,76.25,117763
1683,MADHAYA PRADESH,BALAGHAT,21.3876991271973,80.3125,214803
1684,MAHARASHTRA,POONA,17.953199386596697,75.0,180750
1685,ORISSA,KHURDA,7.02514982223511,79.375,70794
1686,UTTAR PRADESH,SHRAWASTI,7.02514982223511,79.375,70794
1687,TELANGANA,KHAMMAM,18.265399932861303,80.625,183806
1688,TELANGANA,NIZAMABAD,18.265399932861303,77.5,183775
1689,ARUNACHAL PRADESH,LOHIT,27.944499969482397,96.25,279963
1690,BIHAR,CHAMPARAN.EAST,26.38330078125,84.6875,264847
1691,HARYANA,AMBALA,30.4423007965088,76.5625,304766
1692,KARNATAKA,BANGALORE RURAL,12.645299911499,77.1875,126772
1693,KARNATAKA,BELGAUM,15.4553003311157,75.0,155750
1694,KARNATAKA,HASSAN,12.957500457763699,75.9375,130759
1695,KARNATAKA,RAICHUR,16.3920001983643,76.5625,164766
